bbl,bin,jobnum,year,units,counits,zonedist,zonedistb,spdist,cd,lat,long,geometry,index_right,bbl_pluto,lotarea,lotfront,lottype,bldgclass,zonedist1,overlay1,spdist1
5069240023,5158073,510058704,2010,2,2,R3X, ,SRD,503,40.53630387,-74.20649642,POINT (-74.20649641999999 40.53630387),751828,5069240023.0,4228,42.25,5,B2,R3X,,SRD
5069240024,5158075,510058713,2010,2,2,R3X, ,SRD,503,40.53627005,-74.2066233,POINT (-74.2066233 40.53627005),751829,5069240024.0,4228,43.0,5,B2,R3X,,SRD
5006710014,5130868,510059393,2014,1,1,R2, , ,501,40.61310453,-74.10605784,POINT (-74.10605784000001 40.61310453),679772,5006710014.0,5424,73.26,5,A1,R2,,
5069460115,5158486,510059482,2011,2,2,R3X, ,SRD,503,40.52932108,-74.20983451,POINT (-74.20983450999999 40.52932108),752206,5069460115.0,5807,47.85,5,B2,R3X,,SRD
5069460108,5158483,510059491,2012,2,2,R3X, ,SRD,503,40.52937518,-74.20936587,POINT (-74.20936587 40.52937518),852529,5069460108.0,5243,43.75,5,B2,R3X,,SRD
5069460020,5158509,510059516,2010,2,2,R3X, , ,503,40.52970488,-74.20932949,POINT (-74.20932949 40.52970488),759956,5069460020.0,5882,61.0,5,B2,R3X,,SRD
5005860005,5089803,510059936,2016,1,1,R2, ,HS,501,40.62910318,-74.08485244,POINT (-74.08485244000001 40.62910318),815454,5005860005.0,33000,165.0,5,A3,R2,,HS
5031670020,5159402,510060390,2013,2,2,R3-2, , ,502,40.60637338,-74.09244379,POINT (-74.09244379 40.60637338),710262,5031670020.0,3608,38.0,5,B2,R3-2,,
5005450040,5158679,510060577,2010,105,105,R5, , ,501,40.62372231,-74.08074778,POINT (-74.08074778 40.62372231),671857,5005450040.0,46816,145.0,0,D3,R5,C2-1,
5007740117,5158104,510060880,2010,2,2,R3-1, , ,502,40.60386678,-74.13179644,POINT (-74.13179644 40.60386678),677130,5007740117.0,3586,48.64,3,B9,R3-1,,
5007740119,5158103,510060899,2010,2,2,R3-1, , ,502,40.60384607,-74.13192961,POINT (-74.13192961 40.60384607),818044,5007740119.0,3414,51.36,0,B9,R3-1,,
5015220046,5143869,510061059,2010,1,1,R3X, , ,501,40.61214029,-74.14864825,POINT (-74.14864824999999 40.61214029),824196,5015220046.0,6000,60.0,3,A3,R3X,,
5075780242,5087191,510061237,2011,2,2,R3X, ,SRD,503,40.52224146,-74.23405787,POINT (-74.23405787 40.52224146),758668,5075780242.0,15000,100.0,5,B2,R3X,,SRD
5069790178,5148728,510061665,2013,2,2,R3-1, ,SRD,503,40.53755655,-74.21384291,POINT (-74.21384291 40.53755655),752995,5069790178.0,2410,28.0,5,B9,R3-1,,SRD
5069790184,5148731,510061674,2013,2,2,R3-1, ,SRD,503,40.53769431,-74.21414072,POINT (-74.21414072 40.53769431),752998,5069790184.0,2330,25.0,5,B9,R3-1,,SRD
5033390018,5160488,510061745,2011,2,2,R3X, , ,502,40.58980478,-74.09336966,POINT (-74.09336965999999 40.58980478),713571,5033390018.0,3467,38.0,5,B2,R3X,,
5033390009,5158122,510061781,2011,2,2,R3X, , ,502,40.58968896,-74.09378801,POINT (-74.09378801 40.58968896),833309,5033390009.0,4039,35.0,5,B2,R3X,,
5033390011,5162269,510061834,2011,2,2,R3X, , ,502,40.58968896,-74.09378801,POINT (-74.09378801 40.58968896),833309,5033390009.0,4039,35.0,5,B2,R3X,,
5052150044,5162804,510061905,2011,2,2,R3A, ,SRD,503,40.54864807,-74.15160993,POINT (-74.15160993000001 40.54864807),728402,5052150044.0,3842,36.5,5,B2,R3A,,SRD
5052150045,5162805,510061914,2011,2,2,R3A, ,SRD,503,40.54867115,-74.15148007,POINT (-74.15148007000001 40.54867115),728404,5052150045.0,3850,36.64,5,B2,R3A,,SRD
5052150046,5162807,510061923,2011,2,2,R3A, ,SRD,503,40.54869142,-74.15135387,POINT (-74.15135386999999 40.54869142),735303,5052150046.0,3850,36.64,5,B2,R3A,,SRD
5029987501,5158115,510062067,2011,6,6,R3-2, , ,501,40.60748111,-74.07947701,POINT (-74.07947701000001 40.60748111),830620,5029987501.0,36168,275.0,0,R3,R3-2,,
5034910010,5157692,510062236,2011,2,2,R3X, , ,502,40.58814265,-74.06928689,POINT (-74.06928689 40.58814265),834073,5034910010.0,3521,35.0,5,B2,R3X,,
5034910009,5112063,510062245,2010,2,2,R3X, , ,502,40.58805137,-74.06933648,POINT (-74.06933648 40.58805137),834072,5034910009.0,3751,45.0,5,B2,R3X,,
5069790186,5148732,510062539,2013,2,2,R3-1, ,SRD,503,40.53771665,-74.21419639,POINT (-74.21419639 40.53771665),752999,5069790186.0,2525,29.0,5,B9,R3-1,,SRD
5069790180,5148729,510062548,2013,2,2,R3-1, ,SRD,503,40.53761058,-74.21396718,POINT (-74.21396718 40.53761058),752996,5069790180.0,2410,28.0,5,B9,R3-1,,SRD
5069790182,5148730,510062557,2013,2,2,R3-1, ,SRD,503,40.53763292,-74.21402285,POINT (-74.21402285000001 40.53763292),752997,5069790182.0,2325,28.0,5,B9,R3-1,,SRD
5069790158,5148718,510062575,2015,2,2,R3-1, ,SRD,503,40.53681058,-74.21423553,POINT (-74.21423553 40.53681058),852783,5069790158.0,2850,25.0,5,B9,R3-1,,SRD
5078000083,5151863,510062744,2010,1,1,R1-2, ,SRD,503,40.50247812,-74.23214494,POINT (-74.23214494 40.50247812),855042,5078000083.0,12955,79.0,5,A3,R1-2,,SRD
5069790152,5148715,510062753,2015,2,2,R3-1, ,SRD,503,40.53659537,-74.21423672,POINT (-74.21423672 40.53659537),852782,5069790154.0,2550,26.0,5,B9,R3-1,,SRD
5069790156,5148717,510062780,2015,2,2,R3-1, ,SRD,503,40.53675767,-74.21423903,POINT (-74.21423903 40.53675767),852783,5069790158.0,2850,25.0,5,B9,R3-1,,SRD
5069790154,5148716,510062799,2015,2,2,R3-1, ,SRD,503,40.53665049,-74.21424322,POINT (-74.21424322 40.53665049),852782,5069790154.0,2550,26.0,5,B9,R3-1,,SRD
5069790160,5148719,510062806,2015,2,2,R3-1, ,SRD,503,40.53692987,-74.21418032,POINT (-74.21418032 40.53692987),752991,5069790162.0,2280,28.0,5,B9,R3-1,,SRD
5069790162,5148720,510062815,2015,2,2,R3-1, ,SRD,503,40.53697692,-74.2141543,POINT (-74.2141543 40.53697692),852785,5069790164.0,2380,28.0,5,B9,R3-1,,SRD
5069790164,5148721,510062824,2014,2,2,R3-1, ,SRD,503,40.53707455,-74.21411383,POINT (-74.21411383 40.53707455),760172,5069790166.0,2240,28.0,5,B9,R3-1,,SRD
5069790166,5148722,510062833,2014,2,2,R3-1, ,SRD,503,40.53712219,-74.21408762,POINT (-74.21408762 40.53712219),760173,5069790168.0,2190,28.0,5,B9,R3-1,,SRD
5069790168,5148723,510062842,2014,2,2,R3-2, ,SRD,503,40.53721976,-74.21404692,POINT (-74.21404692 40.53721976),752992,5069790170.0,2210,28.0,5,B9,R3-1,,SRD
5069790170,5148724,510062851,2014,2,2,R3-1, ,SRD,503,40.53726669,-74.21402065,POINT (-74.21402064999999 40.53726669),852786,5069790172.0,2210,28.0,5,B9,R3-1,,SRD
5069790172,5148725,510062860,2014,2,2,R3-2, ,SRD,503,40.53736087,-74.21397169,POINT (-74.21397168999999 40.53736087),752993,5069790174.0,2349,27.0,5,B9,R3-1,,SRD
5069790174,5148726,510062879,2014,2,2,R3-1, ,SRD,503,40.53740959,-74.21394593,POINT (-74.21394592999999 40.53740959),752995,5069790178.0,2410,28.0,5,B9,R3-1,,SRD
5033800036,5159273,510063191,2010,2,2,R3-1, , ,502,40.58542775,-74.09117308,POINT (-74.09117308 40.58542775),714648,5033800036.0,3500,35.0,5,B9,R3-1,,
5033800035,5156460,510063208,2010,2,2,R3-1, , ,502,40.58538974,-74.09109951,POINT (-74.09109951000001 40.58538974),833653,5033800035.0,3500,35.0,5,B9,R3-1,,
5069790198,5148738,510063217,2013,2,2,R3-1, ,SRD,503,40.5378226,-74.21360954,POINT (-74.21360953999999 40.5378226),760175,5069790198.0,3830,41.0,5,B9,R3-1,,SRD
5069790330,5148868,510063226,2014,2,2,R3-1, ,SRD,503,40.53670267,-74.21382418,POINT (-74.21382418 40.53670267),753033,5069790332.0,2520,28.0,5,B9,R3-1,,SRD
5069790332,5148869,510063235,2014,2,2,R3-1, ,SRD,503,40.53680397,-74.2137971,POINT (-74.21379709999999 40.53680397),753035,5069790334.0,2600,28.0,5,B9,R3-1,,SRD
5069790334,5148870,510063244,2014,2,2,R3-1, ,SRD,503,40.53685261,-74.21377212,POINT (-74.21377212 40.53685261),852812,5069790336.0,2630,28.0,5,B9,R3-1,,SRD
5069790336,5148871,510063262,2014,2,2,R3-1, ,SRD,503,40.53694723,-74.21373003,POINT (-74.21373002999999 40.53694723),753037,5069790338.0,2630,28.0,5,B9,R3-1,,SRD
5069790188,5148733,510063271,2013,2,2,R3-1, ,SRD,503,40.53805979,-74.21397822,POINT (-74.21397822 40.53805979),760174,5069790190.0,2475,30.0,5,B9,R3-1,,SRD
5069790190,5148734,510063280,2013,2,2,R3-1, ,SRD,503,40.53803746,-74.21392255,POINT (-74.21392255000001 40.53803746),760174,5069790190.0,2475,30.0,5,B9,R3-1,,SRD
5069790192,5148735,510063299,2013,2,2,R3-1, ,SRD,503,40.5380063,-74.21378445,POINT (-74.21378445000001 40.5380063),753001,5069790194.0,2340,27.0,5,B9,R3-1,,SRD
5069790194,5148736,510063306,2013,2,2,R3-1, ,SRD,503,40.53798396,-74.21372878,POINT (-74.21372878 40.53798396),753001,5069790194.0,2340,27.0,5,B9,R3-1,,SRD
5069790196,5148737,510063315,2013,2,2,R3-1, ,SRD,503,40.53784494,-74.21366521,POINT (-74.21366521 40.53784494),760175,5069790198.0,3830,41.0,5,B9,R3-1,,SRD
5069790338,5148872,510063342,2014,2,2,R3-1, ,SRD,503,40.53699654,-74.2137056,POINT (-74.2137056 40.53699654),753038,5069790340.0,2675,28.0,5,B9,R3-1,,SRD
5069790340,5148873,510063351,2014,2,2,R3-1, ,SRD,503,40.5370923,-74.21366155,POINT (-74.21366155 40.5370923),852813,5069790342.0,2675,28.0,5,B9,R3-1,,SRD
5069790342,5148874,510063360,2014,2,2,R3-1, ,SRD,503,40.53714127,-74.21363603,POINT (-74.21363603 40.53714127),753040,5069790344.0,2700,28.0,5,B9,R3-1,,SRD
5069790344,5148875,510063379,2014,2,2,R3-1, ,SRD,503,40.53723756,-74.21359343,POINT (-74.21359343 40.53723756),852814,5069790346.0,2700,28.0,5,B9,R3-1,,SRD
5069790346,5148876,510063388,2014,2,2,R3-1, ,SRD,503,40.5372874,-74.21356747,POINT (-74.21356747 40.5372874),852815,5069790348.0,2700,28.0,5,B9,R3-1,,SRD
5069790348,5148877,510063397,2014,2,2,R3-1, ,SRD,503,40.53737957,-74.21351596,POINT (-74.21351596 40.53737957),852816,5069790350.0,2830,31.0,5,B9,R3-1,,SRD
5069790354,5148880,510063404,2013,2,2,R3-1, ,SRD,503,40.53760766,-74.21334794,POINT (-74.21334794000001 40.53760766),852818,5069790356.0,2400,28.0,5,B9,R3-1,,SRD
5069790356,5148881,510063413,2013,2,2,R3-1, ,SRD,503,40.53770998,-74.21328315,POINT (-74.21328315 40.53770998),753042,5069790358.0,2400,28.0,5,B9,R3-1,,SRD
5069790360,5148883,510063422,2013,2,2,R3-1, ,SRD,503,40.53782693,-74.21314554,POINT (-74.21314554 40.53782693),752608,5069790001.0,354480,60.0,5,P5,R3-1,,SRD
5069790358,5148882,510063431,2013,2,2,R3-1, ,SRD,503,40.53774985,-74.21323929,POINT (-74.21323929 40.53774985),753043,5069790360.0,2450,28.0,5,B9,R3-1,,SRD
5000710117,5001780,510063547,2011,60,60,R3X, , ,501,40.64316542,-74.09591297,POINT (-74.09591297 40.64316542),657305,5000710117.0,21875,125.0,3,D3,R5,,
5023600135,5157733,510063743,2010,1,1,R3-1, , ,502,40.59335268,-74.15724314,POINT (-74.15724314000001 40.59335268),695895,5023600135.0,4034,25.5,0,A5,R3-1,,
5023600132,5157730,510063752,2010,1,1,R3-1, , ,502,40.59346287,-74.15743909,POINT (-74.15743909 40.59346287),700703,5023600132.0,4033,25.5,5,A5,R3-1,,
5023600134,5157732,510063761,2010,1,1,R3-1, , ,502,40.5933823,-74.15729643,POINT (-74.15729643 40.5933823),695894,5023600134.0,4035,25.5,0,A5,R3-1,,
5023600133,5157731,510064207,2010,1,1,R3-1, , ,502,40.59343325,-74.1573858,POINT (-74.1573858 40.59343325),700705,5023600133.0,4035,25.5,0,A5,R3-1,,
5069790144,5148711,510064261,2015,2,2,R3-1, ,SRD,503,40.53626213,-74.21410893,POINT (-74.21410892999999 40.53626213),852778,5069790144.0,2080,26.0,5,B9,R3-1,,SRD
5069790142,5148710,510064270,2016,2,2,R3-1, ,SRD,503,40.53616942,-74.21406382,POINT (-74.21406382000001 40.53616942),752989,5069790142.0,2100,26.0,5,B9,R3-1,,SRD
5069790140,5148709,510064289,2015,2,2,R3-1, ,SRD,503,40.53611819,-74.21404644,POINT (-74.21404644 40.53611819),852777,5069790140.0,1945,21.0,5,B9,R3-1,,SRD
5069790146,5148712,510064298,2015,2,2,R3-1, ,SRD,503,40.53631322,-74.21413057,POINT (-74.21413056999999 40.53631322),752990,5069790146.0,2080,26.0,5,B9,R3-1,,SRD
5069790148,5148713,510064305,2015,2,2,R3-1, ,SRD,503,40.53640724,-74.21417857,POINT (-74.21417857 40.53640724),852779,5069790148.0,2160,26.0,5,B9,R3-1,,SRD
5069790150,5148714,510064314,2015,2,2,R3-1, ,SRD,503,40.53646009,-74.2142014,POINT (-74.21420139999999 40.53646009),852780,5069790150.0,2280,23.0,5,B9,R3-1,,SRD
5069790200,5148739,510064323,2013,2,2,R3-1, ,SG,503,40.53797885,-74.21350862,POINT (-74.21350862 40.53797885),760176,5069790202.0,2240,28.0,5,B9,R3-1,,SRD
5069790202,5148766,510064332,2013,2,2,R3-1, ,SRD,503,40.53801873,-74.21346477,POINT (-74.21346477 40.53801873),760177,5069790204.0,2080,28.0,5,B9,R3-1,,SRD
5069790204,5148767,510064341,2013,2,2,R3-1, ,SRD,503,40.5380958,-74.21337102,POINT (-74.21337102 40.5380958),753003,5069790206.0,2280,28.0,5,B9,R3-1,,SRD
5069790206,5148769,510064350,2013,2,2,R3-1, ,SRD,503,40.53813568,-74.21332716,POINT (-74.21332716000001 40.53813568),760178,5069790208.0,2325,28.0,5,B2,R3-1,,SRD
5069790328,5148867,510064369,2014,2,2,R3-1, ,SRD,503,40.53664003,-74.21381811,POINT (-74.21381811000001 40.53664003),753032,5069790330.0,2520,28.0,5,B9,R3-1,,SRD
5069790350,5148878,510064378,2014,2,2,R3-1, ,SRD,503,40.53742652,-74.21346715,POINT (-74.21346715 40.53742652),752608,5069790001.0,354480,60.0,5,P5,R3-1,,SRD
5069790352,5148879,510064387,2013,2,2,R3-1, ,SRD,503,40.53756778,-74.21339179,POINT (-74.21339179 40.53756778),852817,5069790354.0,2436,28.0,5,B9,R3-1,,SRD
5069790362,5148884,510064396,2013,2,2,R3-1, ,SRD,503,40.5378668,-74.21310169,POINT (-74.21310169 40.5378668),752608,5069790001.0,354480,60.0,5,P5,R3-1,,SRD
5069790176,5148727,510064403,2013,2,2,R3-1, ,SRD,503,40.53753421,-74.21378724,POINT (-74.21378724 40.53753421),752994,5069790176.0,3050,31.0,5,B9,R3-1,,SRD
5040330012,5159287,510064449,2010,1,1,R3-1, , ,502,40.56737771,-74.10544343,POINT (-74.10544342999999 40.56737771),837439,5040330012.0,2525,25.0,5,A5,R3-1,,
5040330013,5159286,510064458,2010,1,1,R3-1, , ,502,40.5673385,-74.10547533,POINT (-74.10547533 40.5673385),837440,5040330013.0,2525,25.0,5,A5,R3-1,,
5045000084,5061088,510064742,2011,1,1,R3A, ,SRD,503,40.56404577,-74.14762107,POINT (-74.14762107 40.56404577),721105,5045000084.0,3100,31.0,5,A2,R3A,,SRD
5032970028,5157686,510064920,2010,1,1,R3X, , ,502,40.59228626,-74.09515743,POINT (-74.09515743 40.59228626),832866,5032970028.0,3719,49.0,5,A3,R3X,,
5032970026,5170722,510064939,2010,1,1,R3X, , ,502,40.59239089,-74.0950846,POINT (-74.09508460000001 40.59239089),712238,5032970026.0,3871,51.0,3,A3,R3X,,
5069790132,5148705,510065055,2016,2,2,R3-1, ,SRD,503,40.53584727,-74.21372312,POINT (-74.21372312 40.53584727),852774,5069790132.0,2410,26.5,5,B9,R3-1,,SRD
5069790134,5148706,510065064,2015,2,2,R3-1, ,SRD,503,40.53588174,-74.21377992,POINT (-74.21377991999999 40.53588174),852775,5069790134.0,2600,26.0,5,B9,R3-1,,SRD
5069790136,5148707,510065073,2015,2,2,R3-1, ,SRD,503,40.53596798,-74.21388267,POINT (-74.21388267 40.53596798),752988,5069790136.0,2465,26.0,5,B9,R3-1,,SRD
5069790138,5148708,510065082,2015,2,2,R3-1, ,SRD,503,40.53601031,-74.21392703,POINT (-74.21392702999999 40.53601031),852776,5069790138.0,2100,26.0,5,B9,R3-1,,SRD
5069790322,5148864,510065091,2015,2,2,R3-1, ,SRD,503,40.53609459,-74.21346598,POINT (-74.21346598 40.53609459),753028,5069790322.0,2590,28.0,5,B9,R3-1,,SRD
5069790324,5148865,510065108,2015,2,2,R3-1, ,SRD,503,40.53616879,-74.21356329,POINT (-74.21356329 40.53616879),852811,5069790324.0,2555,28.0,5,B9,R3-1,,SRD
5069790326,5148866,510065117,2015,2,2,R3-1, ,SRD,503,40.53621675,-74.21360797,POINT (-74.21360797 40.53621675),753029,5069790326.0,2120,24.0,5,B9,R3-1,,SRD
5069790316,5148861,510065126,2016,2,2,R3-1, ,SRD,503,40.53599373,-74.21321731,POINT (-74.21321731 40.53599373),852809,5069790316.0,2120,24.0,5,B9,R3-1,,SRD
5069790318,5148862,510065135,2015,2,2,R3-1, ,SRD,503,40.53601957,-74.21328701,POINT (-74.21328701 40.53601957),852810,5069790318.0,2520,28.0,5,B9,R3-1,,SRD
5069790320,5148863,510065144,2015,2,2,R3-1, ,SRD,503,40.53606188,-74.21340697,POINT (-74.21340696999999 40.53606188),753027,5069790320.0,2520,28.0,5,B9,R3-1,,SRD
5069790112,5148694,510065322,2016,2,2,R3-1, ,SRD,503,40.53521387,-74.21351356,POINT (-74.21351356 40.53521387),760169,5069790114.0,2770,37.0,5,B9,R3-1,,SRD
5069790126,5148702,510065331,2016,2,2,R3-1, ,SRD,503,40.53574981,-74.21331123,POINT (-74.21331123 40.53574981),752608,5069790001.0,354480,60.0,5,P5,R3-1,,SRD
5069790114,5148695,510065340,2016,2,2,R3-1, ,SRD,503,40.53527018,-74.21352445,POINT (-74.21352444999999 40.53527018),760169,5069790114.0,2770,37.0,5,B9,R3-1,,SRD
5069790124,5148701,510065359,2016,2,2,R3-1, ,SRD,503,40.53569366,-74.21331785,POINT (-74.21331785 40.53569366),852772,5069790126.0,2630,33.0,5,B9,R3-1,,SRD
5069790120,5148699,510065368,2016,2,2,R3-1, ,SRD,503,40.53554205,-74.21337099,POINT (-74.21337099 40.53554205),752632,5069790122.0,3480,29.0,5,B9,R3-1,,SRD
5069790130,5148704,510065377,2016,2,2,R3-1, ,SRD,503,40.5357846,-74.21360718,POINT (-74.21360718 40.5357846),752987,5069790130.0,2350,26.5,5,B9,R3-1,,SRD
5069790128,5148703,510065386,2016,2,2,R3-1, ,SRD,503,40.53575776,-74.21354631,POINT (-74.21354631 40.53575776),852773,5069790128.0,2670,27.0,5,B9,R3-1,,SRD
5069790122,5148700,510065395,2016,2,2,R3-1, ,SRD,503,40.53559051,-74.2133352,POINT (-74.2133352 40.53559051),760170,5069790124.0,3070,31.0,5,B9,R3-1,,SRD
5069790116,5148696,510065402,2016,2,2,R3-1, ,SRD,503,40.53539132,-74.21351807,POINT (-74.21351807000001 40.53539132),752630,5069790118.0,2790,36.0,5,B9,R3-1,,SRD
5069790118,5148697,510065411,2016,2,2,R3-1, ,SRD,503,40.5354454,-74.21347995,POINT (-74.21347995000001 40.5354454),752631,5069790120.0,3370,47.0,5,B9,R3-1,,SRD
5046600024,5157749,510065466,2010,1,1,R2, , ,503,40.56262658,-74.12574492,POINT (-74.12574492 40.56262658),840788,5046600024.0,4847,49.38,5,A3,R2,,
5046600022,5157748,510065475,2010,1,1,R2, , ,503,40.56254407,-74.12560901,POINT (-74.12560901000001 40.56254407),840787,5046600022.0,4841,48.42,5,A3,R2,,
5046600020,5144825,510065625,2010,1,1,R2, , ,503,40.56248369,-74.12545465,POINT (-74.12545464999999 40.56248369),723726,5046600020.0,5071,54.0,3,A3,R2,,
5028320050,5160405,510065830,2013,2,2,R4, , ,501,40.61227506,-74.06341499,POINT (-74.06341499 40.61227506),701044,5028320050.0,3466,47.0,5,B9,R4,,
5067890048,5168048,510065885,2013,2,2,R3X, ,SRD,503,40.51982613,-74.20934686,POINT (-74.20934686 40.51982613),759149,5067890048.0,6034,63.0,5,B2,R3X,,SRD
5067890046,5168047,510065894,2014,2,2,R3X, ,SRD,503,40.51980767,-74.20969257,POINT (-74.20969257 40.51980767),759148,5067890046.0,10863,85.0,5,B2,R3X,,SRD
5029770020,5162116,510065956,2012,1,1,R3A, , ,501,40.6116515,-74.07201259,POINT (-74.07201259 40.6116515),707265,5029770020.0,3125,25.0,5,A1,R3A,,
5029770021,5164479,510065974,2012,1,1,R3A, , ,501,40.61159885,-74.07196818,POINT (-74.07196818 40.61159885),704753,5029770021.0,3125,25.0,5,A1,R3A,,
5028320054,5160406,510066045,2013,2,2,R4, , ,501,40.61222103,-74.06335794,POINT (-74.06335794 40.61222103),704130,5028320054.0,4182,46.5,0,B9,R4,,
5002770033,5159596,510066134,2010,1,1,R2, , ,501,40.62640662,-74.1065105,POINT (-74.1065105 40.62640662),811838,5002770033.0,4487,50.0,5,A1,R2,,
5026410069,5158568,510066429,2011,1,1,R3A, , ,502,40.58876496,-74.18740096,POINT (-74.18740096000001 40.58876496),700370,5026410069.0,2608,30.0,0,A1,R3A,,
5026410068,5158569,510066438,2011,1,1,R3A, , ,502,40.58871353,-74.18731808,POINT (-74.18731808 40.58871353),700369,5026410068.0,2649,30.0,5,A1,R3A,,
5026410064,5166968,510066447,2012,1,1,R3A, , ,502,40.5885198,-74.18698946,POINT (-74.18698946000001 40.5885198),828403,5026410064.0,2620,28.0,0,A1,R3A,,
5026410062,5166966,510066456,2013,1,1,R3A, , ,502,40.58842394,-74.18683064,POINT (-74.18683064 40.58842394),703327,5026410062.0,2693,28.0,0,A1,R3-2,,
5026410063,5166969,510066465,2012,1,1,R3A, , ,502,40.58847124,-74.18691141,POINT (-74.18691140999999 40.58847124),703328,5026410063.0,2657,28.0,0,A1,R3A,,
5026410074,5158563,510066474,2012,1,1,R3A, , ,502,40.58903069,-74.18785323,POINT (-74.18785323 40.58903069),700374,5026410074.0,2787,35.0,0,A1,R3A,,
5026410061,5166970,510066483,2013,1,1,R3-2, , ,502,40.58837667,-74.18675631,POINT (-74.18675631000001 40.58837667),703326,5026410061.0,2533,26.0,0,A5,R3-2,,
5026410072,5158565,510066492,2012,1,1,R3A, , ,502,40.58891771,-74.18765871,POINT (-74.18765870999999 40.58891771),700372,5026410072.0,2523,30.5,0,A1,R3A,,
5026410073,5158564,510066508,2012,1,1,R3A, , ,502,40.58897052,-74.1877551,POINT (-74.1877551 40.58897052),700373,5026410073.0,2843,35.0,5,A1,R3A,,
5026410070,5158567,510066517,2012,1,1,R3A, , ,502,40.58881772,-74.18748479,POINT (-74.18748479 40.58881772),828404,5026410070.0,2566,30.0,0,A1,R3A,,
5026410071,5158566,510066526,2012,1,1,R3A, , ,502,40.58886476,-74.1875744,POINT (-74.1875744 40.58886476),700371,5026410071.0,2566,30.0,0,A1,R3A,,
5026410066,5164147,510066535,2012,1,1,R3A, , ,502,40.58861633,-74.18714287,POINT (-74.18714287 40.58861633),700368,5026410066.0,2548,28.0,0,A1,R3A,,
5026410060,5164484,510066544,2013,1,1,R3-2, , ,502,40.58834372,-74.18670222,POINT (-74.18670222 40.58834372),703325,5026410060.0,2900,44.48,5,A5,R3-2,,
5026410067,5158570,510066553,2011,1,1,R3A, , ,502,40.58866097,-74.18723474,POINT (-74.18723473999999 40.58866097),703330,5026410067.0,2690,30.0,0,A1,R3A,,
5026410065,5166967,510066562,2012,1,1,R3A, , ,502,40.58857,-74.18706452,POINT (-74.18706452000001 40.58857),703329,5026410065.0,2584,28.0,0,A1,R3A,,
5030720075,5161717,510066688,2013,2,2,R3A, , ,501,40.60733155,-74.06221827,POINT (-74.06221827 40.60733155),708401,5030720075.0,3974,35.67,5,B2,R3A,,
5012630041,5157981,510066704,2010,2,2,R3X, , ,501,40.63950393,-74.16699825,POINT (-74.16699825000001 40.63950393),690828,5012630041.0,4727,32.0,5,B2,R3X,,
5012630044,5157709,510066713,2010,2,2,R3X, , ,501,40.63960515,-74.16699574,POINT (-74.16699574 40.63960515),690829,5012630044.0,4874,33.0,5,B2,R3X,,
5028610017,5158290,510066740,2010,1,1,R3-2, , ,501,40.61002461,-74.06876004,POINT (-74.06876004 40.61002461),705615,5028610017.0,2240,25.0,5,A5,R3-2,,
5028610016,5042967,510066759,2010,1,1,R3-2, , ,501,40.60999681,-74.06881612,POINT (-74.06881611999999 40.60999681),829277,5028610016.0,2240,25.0,5,A5,R3-2,,
5079270049,5157980,510066928,2010,1,1,R3X, ,SRD,503,40.50377873,-74.24819613,POINT (-74.24819613 40.50377873),856167,5079270049.0,3800,54.0,3,A1,R3X,,SRD
5079270055,5157779,510066937,2010,2,2,R3X, ,SRD,503,40.50370489,-74.2484059,POINT (-74.24840589999999 40.50370489),764301,5079270055.0,3900,56.0,5,B2,R3X,,SRD
5069790084,5148680,510067311,2018,2,2,R3-1, ,SRD,503,40.53531577,-74.21258081,POINT (-74.21258081000001 40.53531577),760167,5069790086.0,2720,28.0,5,B9,R3-1,,SRD
5069790064,5148670,510067348,2018,2,2,R3-1, ,SRD,503,40.53610666,-74.21209662,POINT (-74.21209662 40.53610666),752608,5069790001.0,354480,60.0,5,P5,R3-1,,SRD
5069790066,5148671,510067357,2018,2,2,R3-1, ,SRD,503,40.53604271,-74.21210427,POINT (-74.21210427 40.53604271),852757,5069790064.0,2968,28.0,5,B9,R3-1,,SRD
5069790068,5148672,510067366,2018,2,2,R3-1, ,SRD,503,40.53590999,-74.21208922,POINT (-74.21208922 40.53590999),752621,5069790068.0,3103,29.0,5,B9,R3-1,,SRD
5069790070,5148673,510067375,2018,2,2,R3-1, ,SRD,503,40.53581436,-74.2120771,POINT (-74.2120771 40.53581436),852759,5069790070.0,3103,29.0,5,B9,R3-1,,SRD
5069790072,5148674,510067384,2018,2,2,R3-1, ,SRD,503,40.53573509,-74.21206723,POINT (-74.21206723 40.53573509),852760,5069790072.0,3103,29.0,5,B9,R3-1,,SRD
5069790074,5148675,510067437,2018,2,2,R3-1, ,SRD,503,40.5356558,-74.21205729,POINT (-74.21205729 40.5356558),852761,5069790074.0,3103,29.0,5,B9,R3-1,,SRD
5069790076,5148676,510067446,2018,2,2,R3-1, ,SRD,503,40.53557667,-74.21204724,POINT (-74.21204724 40.53557667),752622,5069790076.0,3103,29.0,5,B9,R3-1,,SRD
5069790078,5148677,510067455,2018,2,2,R3-1, ,SRD,503,40.53549782,-74.21203616,POINT (-74.21203616 40.53549782),852762,5069790078.0,3103,20.0,5,B9,R3-1,,SRD
5069790080,5148678,510067464,2018,2,2,R3-1, ,SRD,503,40.53542133,-74.21201374,POINT (-74.21201374 40.53542133),752623,5069790080.0,3103,29.0,5,B9,R3-1,,SRD
