bbl,bin,jobnum,units,zonedistadj,parktype,reqspaces,waiverspaces,lat,long
3068020031,3183169,321121264,43.0,R7A,required - high density,22,7,40.607439,-73.95339
3052177501,3120544,321122922,12.0,R6A,required - high density,6,1,40.63630033,-73.96134963
3017050041,3399550,321124421,15.0,R6,required - high density,8,3,40.678562,-73.936388
3017630051,3049007,321125153,2.0,R6B,required - high density,1,0,40.69204951,-73.95399611
3023690029,3425787,321128329,2.0,R6A,required - high density,1,0,40.71339641,-73.95498469
3023690028,3425786,321128347,2.0,R6A,required - high density,1,0,40.71345877,-73.95494796
3020170008,3057751,321128999,182.0,R7D,required - high density,91,76,40.68070928,-73.95519031
3027350013,3068105,321129088,3.0,R6B,required - high density,2,0,40.71869469,-73.94442672
3018640014,3425135,321129792,49.0,R7D,required - high density,25,10,40.67962126,-73.93994701
3071310064,3425754,321135017,1.0,R4,required - low density,1,1,40.59671018,-73.96732593
3017620057,3421787,321136007,8.0,R6B,required - high density,4,0,40.69192549,-73.95488891
3016320007,3421745,321139601,8.0,R6A,required - high density,4,0,40.68915901,-73.92985516
3055937516,3424971,321139754,7.0,R6,required - high density,4,0,40.639789,-73.988971
3054717506,3425964,321139772,8.0,R6,required - high density,4,0,40.62985385,-73.98848725
3056347509,3421680,321139781,4.0,R6,required - high density,2,0,40.63624065,-73.99303639
3056647507,3425842,321139807,10.0,R6,required - high density,5,0,40.63048186,-73.99002559
3055937515,3424970,321139825,4.0,R6,required - high density,2,0,40.63970995,-73.98892047
3051707501,3426885,321140699,26.0,R6,required - high density,13,8,40.64353634,-73.95202816
3050070047,3424228,321140993,9.0,R6,required - high density,5,0,40.63602116,-73.94536399
3050070048,3114047,321141000,9.0,R6,required - high density,5,0,40.63596708,-73.94535863
3056857508,3425083,321141910,4.0,R6,required - high density,2,0,40.62967413,-73.99271982
3056957503,3418671,321141929,3.0,R5,required - low density,3,3,40.63370783,-74.0024042
3056347510,3424716,321142517,4.0,R6,required - high density,2,0,40.63629095,-73.9931201
3054317503,3425220,321142848,4.0,R6,required - high density,2,0,40.633874,-73.983711
3025110017,3064011,321144409,4.0,R6B,required - high density,2,0,40.73392882,-73.95877586
3031700009,3424253,321146826,10.0,R6,required - high density,5,0,40.69723014,-73.93467738
3031207501,3425873,321147629,45.0,R6,required - high density,31,26,40.702005,-73.941722
3050997501,3424501,321147709,26.0,R7A,required - high density,8,0,40.64912291,-73.96219812
3083230037,3418528,321151944,3.0,R5,required - low density,3,3,40.63062828,-73.8906947
3083230036,3426808,321151953,3.0,R5,required - low density,3,3,40.63058209,-73.8907336
3067390047,3425903,321153167,63.0,R6A,required - high density,32,27,40.62029315,-73.95576536
3023577503,3423833,321153915,5.0,M1-2,not permitted,0,0,40.71729631,-73.96329193
3029160036,3425539,321154763,5.0,R6B,required - high density,3,0,40.71445873,-73.9393468
3034450059,3080123,321156173,10.0,R6,required - high density,5,0,40.68458673,-73.90849247
3014420045,3419650,321156869,10.0,R6,required - high density,5,0,40.67492953,-73.90917931
3055977504,3414216,321158322,4.0,R6,required - high density,2,0,40.64047568,-73.99096294
3023370034,3425802,321158475,3.0,R6B,required - high density,2,0,40.71558587,-73.95674249
3005870036,3250654,321160453,3.0,R5,required - low density,3,3,40.67553758,-74.01277781
3050470018,3425641,321163511,7.0,R6,required - high density,4,0,40.65753614,-73.95213694
3048060077,3107130,321164226,93.0,R6,required - high density,65,60,40.66228355,-73.93534479
3016330019,3044590,321165305,7.0,R6B,required - high density,4,0,40.68958234,-73.92612828
3054550028,3129216,321166992,1.0,R5,required - low density,1,1,40.62861637,-73.98191202
3032900015,3075152,321170326,8.0,R6,required - high density,4,0,40.70147697,-73.91705447
3050560062,3116023,321170353,29.0,R6,required - high density,15,10,40.65543702,-73.95347722
3031830052,3421356,321171334,63.0,R6,required - high density,44,39,40.69812135,-73.93068421
3025717501,3424994,321172128,6.0,R6B,required - high density,3,0,40.72747666,-73.95767452
3033147501,3426588,321172208,8.0,R6,required - high density,4,0,40.69435287,-73.91996654
3071310062,3192962,321172752,1.0,R4,required - low density,1,1,40.59660352,-73.96730412
3076560058,3421350,321173984,90.0,R7A,required - high density,45,30,40.61751733,-73.95451758
3054650070,3129630,321176516,1.0,R6,required - high density,1,0,40.63050782,-73.98874153
3054497501,3424996,321176525,3.0,R5,required - low density,3,3,40.62928578,-73.98219893
3031720033,3328066,321177052,8.0,R6,required - high density,4,0,40.70033868,-73.92951337
3010217504,3022819,321177604,10.0,R8A,required - high density,4,0,40.66893966,-73.99026085
3056237511,3426059,321177640,8.0,R6,required - high density,4,0,40.63584653,-73.98932798
3067397503,3425879,321178266,26.0,R7A,required - high density,8,0,40.62002848,-73.9562813
3045470003,3421941,321178284,2.0,R4,required - low density,2,2,40.66362604,-73.86776732
3045470001,3421944,321178293,2.0,R4,required - low density,2,2,40.66361451,-73.86784706
3019410016,3421585,321178319,18.0,R7A,required - high density,5,0,40.69041122,-73.95699877
3015610017,3042412,321178364,1.0,R5B,required - low density,1,0,40.67768724,-73.91705001
3016410048,3425868,321181074,10.0,R6A,required - high density,5,0,40.68719488,-73.93018786
3032740002,3400818,321181993,168.0,R6,required - high density,118,113,40.69442328,-73.92489213
3022730001,3061470,321182386,7.0,R6,required - high density,4,0,40.70172436,-73.94505743
3044520390,3421548,321182992,2.0,R6,required - high density,1,0,40.65362871,-73.8754916
3044520389,3421547,321183009,2.0,R6,required - high density,1,0,40.65360188,-73.87555412
3044520388,3421546,321183018,2.0,R6,required - high density,1,0,40.65357462,-73.87561679
3044520387,3421545,321183027,2.0,R6,required - high density,1,0,40.65354784,-73.87567945
3044520386,3421544,321183036,2.0,R6,required - high density,1,0,40.65352077,-73.87574237
3044520385,3421543,321183045,2.0,R6,required - high density,1,0,40.65349415,-73.87580503
3044520393,3421540,321183054,2.0,R6,required - high density,1,0,40.6537098,-73.87530262
3044520394,3421539,321183063,2.0,R6,required - high density,1,0,40.65373681,-73.87523999
3044520395,3421538,321183072,2.0,R6,required - high density,1,0,40.65376392,-73.87517692
3044520396,3421537,321183081,2.0,R6,required - high density,1,0,40.65379094,-73.87511416
3044520397,3421536,321183090,2.0,R6,required - high density,1,0,40.65381791,-73.8750513
3044520398,3421535,321183107,2.0,R6,required - high density,1,0,40.65384474,-73.87498865
3044520399,3421534,321183116,2.0,R6,required - high density,1,0,40.65387133,-73.87492632
3044520402,3421500,321183125,2.0,R6,required - high density,1,0,40.65389878,-73.87486368
3044520403,3421501,321183134,2.0,R6,required - high density,1,0,40.65392537,-73.87480087
3044520404,3421502,321183143,2.0,R6,required - high density,1,0,40.65395207,-73.87473868
3044520405,3421503,321183152,2.0,R6,required - high density,1,0,40.6539793,-73.87467457
3044520378,3421528,321183161,2.0,R6,required - high density,1,0,40.6532588,-73.87635581
3044520379,3421529,321183170,2.0,R6,required - high density,1,0,40.65328553,-73.87629393
3044520380,3421530,321183223,2.0,R6,required - high density,1,0,40.6533121,-73.87623076
3044520381,3421531,321183232,2.0,R6,required - high density,1,0,40.65333931,-73.87616777
3044520382,3421532,321183241,2.0,R6,required - high density,1,0,40.65336623,-73.87610428
3044520383,3421533,321183250,2.0,R6,required - high density,1,0,40.65339325,-73.87604212
3032180047,3421832,321183376,24.0,R6,required - high density,12,7,40.6994436,-73.92545025
3080520070,3226328,321183429,1.0,R4A,required - low density,1,1,40.63401732,-73.90312015
3086640436,3426214,321183447,2.0,R6,required - high density,1,0,40.58042409,-73.96367266
3072630078,3196476,321183544,1.0,R6,required - high density,1,0,40.58211227,-73.96182455
3089250266,3249838,321183697,1.0,R4,required - low density,1,1,40.59188653,-73.92568271
3089000894,3249407,321183704,1.0,R4,required - low density,1,1,40.58821966,-73.92031837
3002957503,3426823,321183740,27.0,R6,required - high density,19,14,40.689487,-73.998327
3089140610,3249717,321183811,1.0,R4,required - low density,1,1,40.58938453,-73.92598852
3032527501,3425454,321183884,10.0,R6,required - high density,5,0,40.69361834,-73.92729904
3088452218,3421968,321183893,1.0,R4,required - low density,1,1,40.58629139,-73.92100077
3032077501,3072876,321183937,8.0,R6,required - high density,4,0,40.69831114,-73.92950827
3037990026,3424773,321184099,15.0,R6,required - high density,11,6,40.66490498,-73.90010238
3017720059,3425189,321184106,4.0,R6B,required - high density,2,0,40.69320979,-73.94388791
3087760017,3247058,321184268,1.0,R4,required - low density,1,1,40.58562211,-73.94799013
3036390035,3424614,321184302,71.0,R6,required - high density,36,31,40.65653181,-73.90393762
3057330018,3424659,321184473,3.0,R5B,required - low density,2,1,40.627071,-73.99915
3088000050,3247753,321184552,1.0,R4-1,required - low density,1,0,40.58542647,-73.93651435
3088000046,3247751,321184561,1.0,R4-1,required - low density,1,0,40.58549106,-73.93652348
3087960154,3247617,321184570,1.0,R4-1,required - low density,1,0,40.584697,-73.938537
3088000090,3425415,321184589,1.0,R4-1,required - low density,1,0,40.58500991,-73.93663255
3088000098,3247788,321184598,1.0,R4-1,required - low density,1,0,40.58528006,-73.93669716
3087960149,3247612,321184614,1.0,R4-1,required - low density,1,0,40.584422,-73.938303
3087960179,3247634,321184632,1.0,R4-1,required - low density,1,0,40.584449,-73.937792
3088000185,3247805,321184641,1.0,R4-1,required - low density,1,0,40.58496519,-73.93642343
3088000096,3247786,321184650,1.0,R4-1,required - low density,1,0,40.58520639,-73.93668209
3088000188,3247808,321184669,1.0,R4-1,required - low density,1,0,40.58474189,-73.936448
3088000082,3247773,321184678,1.0,R4-1,required - low density,1,0,40.58473246,-73.93661522
3088000083,3247774,321184687,1.0,R4-1,required - low density,1,0,40.58473355,-73.93653027
3088000189,3247809,321184703,1.0,R4-1,required - low density,1,0,40.584734,-73.936352
3087960153,3247616,321184749,1.0,R4-1,required - low density,1,0,40.584639,-73.93849
3020160005,3809072,321184776,4.0,R6B,required - high density,2,0,40.681157,-73.958181
3086310081,3243431,321184892,1.0,R2,required - low density,1,1,40.6149182,-73.90785167
3086700096,3244636,321184909,2.0,R6,required - high density,1,0,40.57748847,-73.96673877
3088561650,3421663,321184936,1.0,R4,required - low density,1,1,40.58677989,-73.92251689
3018127504,3425074,321185061,8.0,R6B,required - high density,4,0,40.68588555,-73.951849
3088830873,3249163,321185123,1.0,R4,required - low density,1,1,40.58953459,-73.92615214
3087970047,3247644,321185132,1.0,R4-1,required - low density,1,0,40.58536793,-73.93744243
3031847501,3072493,321185141,7.0,R6,required - high density,4,0,40.69899919,-73.92905693
3010520046,3024134,321185169,8.0,R6A,required - high density,4,0,40.66481015,-73.9902924
3019747504,3425119,321185187,6.0,R6B,required - high density,3,0,40.68616105,-73.95573885
3088830859,3426043,321185338,1.0,R4,required - low density,1,1,40.58886631,-73.92714523
3088561612,3248856,321185347,1.0,R4,required - low density,1,1,40.5864363,-73.92236541
3086770020,3425575,321185445,1.0,R6,required - high density,1,0,40.57885033,-73.96059094
3023037503,3421780,321185481,2.0,R6B,required - high density,1,0,40.72006024,-73.95802159
3012407501,3330682,321185533,23.0,R6A,required - high density,12,7,40.67325616,-73.9523512
3044520377,3421527,321185604,2.0,R6,required - high density,1,0,40.65322999,-73.87642311
3044520392,3421541,321185622,2.0,R6,required - high density,1,0,40.65368278,-73.87536525
3044520384,3421542,321185640,2.0,R6,required - high density,1,0,40.6534673,-73.87586711
3070720001,3423863,321185695,135.0,R7D,required - high density,68,53,40.57430538,-73.98730848
3089070730,3249540,321185702,1.0,R4,required - low density,1,1,40.58836645,-73.92258111
3086640446,3425858,321185757,1.0,R6,required - high density,1,0,40.58038026,-73.96395726
3017837504,3428511,321185793,10.0,R6B,required - high density,5,0,40.68978,-73.954238
3018177505,3051322,321185800,10.0,R6B,required - high density,5,0,40.68516282,-73.95118683
3032637501,3425256,321185819,10.0,R6,required - high density,5,0,40.69343066,-73.92633047
3089320544,3249944,321185864,1.0,R4,required - low density,1,1,40.5930847,-73.92600774
3089140404,3421670,321185873,1.0,R4,required - low density,1,1,40.59026987,-73.92416974
3011227501,3424164,321185980,8.0,R6B,required - high density,4,0,40.680888,-73.966224
3033680023,3326192,321185999,10.0,R6,required - high density,5,0,40.69191824,-73.91586362
3005657501,3008583,321186015,12.0,R5,required - low density,10,10,40.67768887,-74.01281539
3088561496,3248819,321186168,2.0,R4,required - low density,2,2,40.58643116,-73.92418364
3074550017,3204817,321186177,1.0,R4,required - low density,1,1,40.58703781,-73.95831656
3089140446,3249659,321186186,1.0,R4,required - low density,1,1,40.59016311,-73.92456324
3001087503,3424594,321186202,7.0,R6B,required - high density,4,0,40.69776145,-73.98436866
3017950013,3425770,321186382,7.0,R6B,required - high density,4,0,40.68971709,-73.94455978
3006030032,3008850,321186435,1.0,R5,required - low density,1,1,40.67561723,-74.01577647
3034180023,3424226,321186514,17.0,R6,required - high density,9,4,40.69208345,-73.90753232
3020340134,3424494,321186541,146.0,R6,required - high density,102,97,40.6936881,-73.97817999
3009000027,3017687,321186685,8.0,R6B,required - high density,4,0,40.65850866,-73.99053625
3032657502,3338471,321186694,8.0,R6,required - high density,4,0,40.69603856,-73.92471016
3034500027,3426354,321186738,2.0,R6,required - high density,1,0,40.683426,-73.90892
3032967501,3075360,321186756,5.0,R6,required - high density,3,0,40.69469453,-73.92248141
3029070017,3070230,321186774,7.0,R6A,required - high density,4,0,40.71541892,-73.94078135
3040010001,3319652,321187069,2.0,R5B,required - low density,1,0,40.67405466,-73.88409471
3074550027,3204823,321187078,1.0,R4,required - low density,1,1,40.5868027,-73.95886497
3027640038,3424188,321187176,10.0,R6B,required - high density,5,0,40.713902,-73.94543
3088451954,3248697,321187185,1.0,R4,required - low density,1,1,40.58716313,-73.91937446
3074570028,3204890,321187256,1.0,R5,required - low density,1,1,40.58646212,-73.95619346
3050997502,3428758,321187363,33.0,R7A,required - high density,10,0,40.64940394,-73.96179625
3044520463,3421515,321187407,1.0,R6,required - high density,1,0,40.65451886,-73.87422169
3044520222,3421568,321187425,1.0,R6,required - high density,1,0,40.65333951,-73.87695943
3044520221,3421569,321187434,1.0,R6,required - high density,1,0,40.65336661,-73.87689674
3044520220,3421570,321187443,1.0,R6,required - high density,1,0,40.65339371,-73.87683405
3044520219,3421571,321187452,1.0,R6,required - high density,1,0,40.6534208,-73.87677137
3044520218,3421572,321187461,1.0,R6,required - high density,1,0,40.6534479,-73.87670868
3044520217,3421573,321187470,1.0,R6,required - high density,1,0,40.653475,-73.87664599
3044520216,3421574,321187489,1.0,R6,required - high density,1,0,40.65350209,-73.87658331
3044520209,3421581,321187498,1.0,R6,required - high density,1,0,40.65403128,-73.87694838
3044520210,3421580,321187504,1.0,R6,required - high density,1,0,40.65397905,-73.87692618
3044520211,3421579,321187513,1.0,R6,required - high density,1,0,40.65392683,-73.87690398
3044520212,3421578,321187522,1.0,R6,required - high density,1,0,40.6538746,-73.87688177
3044520213,3421577,321187531,1.0,R6,required - high density,1,0,40.65382237,-73.87685957
