bbl,bin,jobnum,year,units,counits,parktype
3045860951,3394804,320019671,2013,1.0,1,required - high density
3045860952,3394803,320019680,2013,1.0,1,required - high density
3045860953,3394802,320019699,2013,1.0,1,required - high density
3045860954,3394801,320019706,2013,1.0,1,required - high density
3045860955,3394800,320019715,2013,1.0,1,required - high density
3045860956,3394799,320019724,2013,1.0,1,required - high density
3045860957,3394798,320019733,2013,1.0,1,required - high density
3045860958,3394746,320019742,2013,1.0,1,required - high density
3045860959,3398609,320019751,2013,2.0,2,required - high density
3045860960,3398610,320019760,2013,2.0,2,required - high density
3045860961,3398611,320019779,2013,2.0,2,required - high density
3045860962,3398612,320019788,2013,2.0,2,required - high density
3045860963,3398613,320019797,2013,2.0,2,required - high density
3045860964,3398614,320019804,2013,2.0,2,required - high density
3045860965,3398615,320019813,2013,2.0,2,required - high density
3045860966,3398616,320019822,2013,2.0,2,required - high density
3045860967,3398617,320019831,2013,2.0,2,required - high density
3045860968,3398618,320019840,2013,2.0,2,required - high density
3045860969,3398619,320019859,2013,2.0,2,required - high density
3045860970,3398620,320019868,2013,2.0,2,required - high density
3003390145,3397874,320020357,2014,2.0,2,required - high density
3003390146,3397873,320020366,2014,1.0,1,required - high density
3003390147,3397872,320020375,2014,2.0,2,required - high density
3054210149,3422039,320020384,2015,3.0,3,required - low density
3017750010,3413810,320020482,2012,2.0,2,required - high density
3005880014,3008748,320021267,2013,2.0,2,required - low density
3003390144,3397875,320022104,2014,2.0,2,required - high density
3003390123,3397878,320023611,2014,2.0,2,required - high density
3003390125,3397880,320023620,2014,2.0,2,required - high density
3003390124,3397879,320023639,2014,1.0,1,required - high density
3009207502,3413676,320023746,2012,7.0,7,required - high density
3056217509,3136928,320025593,2011,2.0,2,required - high density
3019740026,3399771,320026574,2012,2.0,2,required - high density
3023787502,3394614,320026994,2013,4.0,4,required - high density
3017930056,3396172,320028331,2010,2.0,2,required - high density
3067920062,3182797,320028493,2013,1.0,1,required - low density
3003390122,3397877,320029768,2014,1.0,1,required - high density
3003390121,3397876,320029777,2014,2.0,2,required - high density
3054570006,3129291,320030284,2020,164.0,164,required - high density
3003390119,3420396,320031185,2014,2.0,2,required - high density
3032270016,3400696,320031201,2010,3.0,3,required - high density
3032270017,3400697,320031210,2010,3.0,3,required - high density
3032270018,3400698,320031229,2010,3.0,3,required - high density
3032270020,3400701,320031238,2010,3.0,3,required - high density
3032270020,3400701,320031407,2010,3.0,3,required - high density
3032270021,3400703,320031416,2011,3.0,3,required - high density
3020130049,3413822,320031568,2012,3.0,3,required - high density
3066027503,3174454,320032567,2013,6.0,6,required - low density
3001870007,3398691,320033192,2011,1.0,1,required - high density
3057110006,3141028,320034734,2013,1.0,1,required - low density
3057110007,3344057,320036554,2012,3.0,3,required - low density
3070667501,3421651,320036956,2014,11.0,11,required - low density
3056807501,3421364,320036992,2015,10.0,10,required - high density
3003390120,3420398,320037900,2014,1.0,1,required - high density
3008217501,3413763,320037946,2013,18.0,18,required - high density
3025970021,3065339,320038892,2016,6.0,6,required - high density
3001870006,3398690,320038972,2011,1.0,1,required - high density
3066537502,3176978,320039061,2013,16.0,16,required - high density
3056777505,3139427,320039169,2011,6.0,6,required - high density
3036220056,3082733,320039285,2012,161.0,161,required - high density
3054960056,3423959,320039356,2013,2.0,2,required - low density
3065330075,3394747,320039775,2013,1.0,1,required - low density
3066590015,3177212,320039784,2017,1.0,1,required - low density
3034130005,3423720,320044901,2014,24.0,24,required - high density
3027507501,3068463,320046008,2011,8.0,8,required - high density
3044527502,3398622,320048408,2012,59.0,59,required - high density
3044527501,3398621,320048417,2012,59.0,59,required - high density
3038250021,3400390,320051689,2012,76.0,76,required - high density
3082010028,3427098,320052893,2011,2.0,2,required - low density
3082010025,3413872,320052900,2011,2.0,2,required - low density
3061900056,3158339,320053259,2012,3.0,3,required - low density
3029227502,3424968,320056498,2018,4.0,4,required - high density
3029220034,3425542,320058897,2019,35.0,35,required - high density
3067817501,3182495,320058931,2011,12.0,12,required - high density
3035110110,3395322,320062089,2011,2.0,2,required - high density
3035110111,3395323,320062098,2011,2.0,2,required - high density
3050840058,3413862,320062668,2012,7.0,7,required - high density
3010230003,3022921,320063079,2018,2.0,2,required - high density
3057697503,3397647,320064915,2011,6.0,6,required - low density
3026820013,3066836,320065282,2012,8.0,8,required - high density
3072167501,3195736,320066655,2013,15.0,15,required - low density
3040260002,3331716,320069144,2014,8.0,8,required - high density
3039980006,3422218,320069153,2014,3.0,3,required - low density
3040350013,3089553,320069162,2014,12.0,12,required - low density
3019287505,3251590,320070542,2017,8.0,8,required - high density
3034100018,3400935,320074619,2011,3.0,3,required - high density
3053940059,3413865,320074717,2012,1.0,1,required - low density
3014290156,3413795,320079650,2012,91.0,91,required - high density
3017960158,3389266,320080363,2010,2.0,2,required - low density
3027770031,3422313,320080862,2012,7.0,7,required - high density
3033440027,3076471,320081200,2010,3.0,3,required - high density
3018020087,3413820,320083217,2012,8.0,8,required - high density
3018020187,3413819,320083226,2012,8.0,8,required - high density
3036030025,3413856,320089319,2013,115.0,115,required - high density
3020330001,3395153,320091342,2012,98.0,98,required - high density
3019487502,3425213,320092822,2016,7.0,7,required - high density
3014330023,3413796,320095222,2012,30.0,30,required - high density
3014730034,3413800,320095231,2011,18.0,18,required - high density
3016370145,3399473,320095954,2010,2.0,2,required - high density
3020330002,3395154,320096999,2011,101.0,101,required - high density
3057597503,3142447,320098201,2015,3.0,3,required - high density
3056990022,3140469,320104301,2012,2.0,2,required - low density
3024380005,3424855,320105587,2013,6.0,6,required - high density
3077660066,3413873,320107399,2011,3.0,3,required - low density
3000317503,3000037,320107923,2012,65.0,65,not permitted
3078640009,3426684,320110991,2015,1.0,1,required - low density
3065200065,3170901,320111419,2012,1.0,1,required - low density
3031740147,3413841,320112659,2012,3.0,3,required - high density
3074417501,3425904,320116502,2012,5.0,5,required - low density
3001780024,3000709,320117020,2011,1.0,1,required - high density
3037820140,3401200,320117486,2011,98.0,98,required - high density
3057077502,3140880,320119206,2014,9.0,9,required - high density
3032300002,3326308,320120677,2012,36.0,36,required - high density
3082350140,3425418,320123914,2016,174.0,174,required - low density
3034560142,3401063,320125155,2011,2.0,2,required - high density
3034560041,3401061,320125164,2011,2.0,2,required - high density
3034560042,3397555,320125173,2011,1.0,1,required - high density
3015960181,3397945,320128928,2012,3.0,3,required - high density
3015960180,3394742,320128937,2012,3.0,3,required - high density
3055020068,3131376,320129142,2014,2.0,2,required - low density
3084937501,3411335,320130595,2012,3.0,3,required - low density
3084937502,3396716,320130602,2012,3.0,3,required - low density
3084937503,3397948,320130611,2012,3.0,3,required - low density
3054650047,3129617,320132824,2013,2.0,2,required - high density
3017430075,3395069,320134582,2012,3.0,3,required - high density
3017430074,3399104,320134591,2012,3.0,3,required - high density
3017430173,3395070,320134608,2012,3.0,3,required - high density
3017430172,3395071,320134617,2012,3.0,3,required - high density
3017430072,3399614,320134626,2012,3.0,3,required - high density
3023330018,3062160,320135037,2020,3.0,3,required - high density
3067667502,3413771,320135420,2013,17.0,17,required - high density
3048290003,3327708,320135607,2013,114.0,114,required - low density
3048290004,3327709,320135616,2013,95.0,95,required - low density
3063200049,3164834,320135625,2012,1.0,1,required - low density
3019130039,3403985,320136063,2014,8.0,8,required - high density
3019130038,3403984,320136072,2014,8.0,8,required - high density
3055480037,3423934,320139211,2014,2.0,2,required - low density
3044497501,3402992,320141262,2012,29.0,29,required - high density
3044487501,3398202,320141271,2012,50.0,50,required - high density
3055987515,3398586,320141734,2012,7.0,7,required - high density
3054407505,3398585,320142699,2012,3.0,3,required - low density
3055000028,3395091,320142742,2013,2.0,2,required - low density
3067570043,3423652,320142975,2017,3.0,3,required - high density
3019680005,3395101,320142993,2012,10.0,10,required - high density
3089000060,3249358,320143956,2013,1.0,1,required - low density
3055150011,3131986,320144036,2012,1.0,1,required - low density
3071060056,3191793,320144928,2014,1.0,1,required - low density
3066160076,3175184,320145062,2014,1.0,1,required - low density
3018180074,3397173,320145311,2012,3.0,3,required - high density
3032150129,3413845,320147890,2012,2.0,2,required - high density
3032150029,3395108,320147907,2012,2.0,2,required - high density
3063717502,3418286,320149077,2013,9.0,9,required - low density
3068757501,3185963,320150714,2012,9.0,9,required - low density
3008147502,3319457,320152892,2013,6.0,6,required - high density
3014747501,3398157,320162426,2012,12.0,12,required - high density
3054407504,3395274,320162738,2012,3.0,3,required - low density
3065290027,3171197,320163498,2014,1.0,1,required - low density
3079840011,3398592,320163979,2011,2.0,2,required - low density
3079840111,3395307,320163988,2011,2.0,2,required - low density
3008217502,3014517,320164834,2016,8.0,8,required - high density
3018020031,3413818,320164843,2012,3.0,3,required - high density
3053800037,3126431,320166958,2015,2.0,2,required - low density
3008507504,3015898,320167010,2015,3.0,3,required - high density
3058750005,3145830,320168064,2014,2.0,2,required - low density
3062890018,3398057,320168572,2012,3.0,3,required - low density
3062890017,3398588,320168581,2012,3.0,3,required - low density
3062890015,3398589,320168590,2012,3.0,3,required - low density
3062890016,3395302,320168607,2012,3.0,3,required - low density
3040240036,3422262,320173254,2015,2.0,2,required - low density
3023990001,3062872,320175500,2014,50.0,50,required - high density
3086747501,3418221,320177688,2018,15.0,15,required - high density
3017810065,3413816,320178179,2012,4.0,4,required - high density
3061077501,3398595,320178222,2011,2.0,2,required - low density
3061077501,3398596,320178231,2012,2.0,2,required - low density
3061077501,3395320,320178240,2012,2.0,2,required - low density
3009220043,3423473,320178320,2014,7.0,7,required - high density
3088661280,3395435,320178972,2012,1.0,1,required - low density
3071070087,3425678,320183476,2018,1.0,1,required - low density
3016597502,3399108,320184322,2017,3.0,3,required - high density
3016597502,3395368,320184402,2018,3.0,3,required - high density
3017767502,3395369,320184634,2016,3.0,3,required - high density
3017767502,3395370,320184643,2016,3.0,3,required - high density
3017767502,3049559,320184652,2016,3.0,3,required - high density
3003527502,3395378,320185964,2012,3.0,3,required - high density
3003527502,3397885,320185973,2012,3.0,3,required - high density
3003527502,3395379,320185982,2012,3.0,3,required - high density
