bbl,bin,jobnum,year,units,counits,parktype
5036850029,5053475,520139662,2018,1.0,1,required - low density
5037390034,5054310,520139671,2018,1.0,1,required - low density
5038150031,5105630,520139699,2018,2.0,2,required - low density
5034110080,5050411,520139706,2018,1.0,1,required - low density
5037350042,5171887,520139715,2018,2.0,2,required - low density
5053060045,5105346,520139724,2018,2.0,2,required - low density
5037960015,5054546,520139733,2018,1.0,1,required - low density
5038370051,5054929,520139742,2018,1.0,1,required - low density
5040930020,5170560,520139751,2018,1.0,1,required - low density
5031220136,5046034,520139760,2018,2.0,2,required - low density
5037340011,5171978,520139813,2018,1.0,1,required - low density
5034010020,5050314,520139911,2018,2.0,2,required - low density
5037340042,5054239,520139966,2018,1.0,1,required - low density
5031210044,5045959,520140124,2015,2.0,2,required - low density
5042910039,5159353,520140160,2014,1.0,1,required - low density
5042910036,5058668,520140179,2014,1.0,1,required - low density
5075340327,5161527,520140357,2019,2.0,2,required - low density
5075340326,5161528,520140366,2019,2.0,2,required - low density
5075340325,5161521,520140375,2019,2.0,2,required - low density
5075340324,5161520,520140384,2020,2.0,2,required - low density
5075340323,5161519,520140393,2020,2.0,2,required - low density
5075340322,5161492,520140400,2020,2.0,2,required - low density
5075340321,5161491,520140419,2019,2.0,2,required - low density
5075340330,5161524,520140428,2019,2.0,2,required - low density
5075340331,5161523,520140437,2019,2.0,2,required - low density
5075340332,5161522,520140446,2020,2.0,2,required - low density
5075340335,5161488,520140455,2019,2.0,2,required - low density
5075340320,5161489,520140464,2019,2.0,2,required - low density
5032960052,5160993,520140491,2014,2.0,2,required - low density
5032960053,5048543,520140525,2014,2.0,2,required - low density
5043320018,5166847,520140623,2015,1.0,1,required - low density
5002580187,5127438,520140730,2015,1.0,1,required - low density
5062610061,5162259,520140785,2014,2.0,2,required - low density
5062610015,5162258,520140794,2014,2.0,2,required - low density
5062610018,5167871,520140801,2014,2.0,2,required - low density
5038340007,5054905,520141356,2019,2.0,2,required - low density
5078210007,5158393,520141418,2014,1.0,1,required - low density
5031620023,5162226,520141980,2016,1.0,1,required - low density
5031620024,5162227,520141999,2016,1.0,1,required - low density
5031620025,5162228,520142006,2016,2.0,2,required - low density
5063340054,5162324,520142676,2014,2.0,2,required - low density
5056960064,5077181,520142783,2015,2.0,2,required - low density
5012000056,5160875,520143504,2014,2.0,2,required - low density
5012000055,5160874,520143513,2014,2.0,2,required - low density
5012000054,5160876,520143522,2014,2.0,2,required - low density
5077800034,5169681,520143531,2016,2.0,2,required - low density
5077800032,5169680,520143540,2016,2.0,2,required - low density
5077800030,5169679,520143559,2016,2.0,2,required - low density
5077800026,5169676,520143577,2016,1.0,1,required - low density
5077800024,5169675,520143586,2017,1.0,1,required - low density
5077800022,5169674,520143602,2017,1.0,1,required - low density
5078880047,5167750,520143728,2015,2.0,2,required - low density
5078880048,5158847,520143746,2014,2.0,2,required - low density
5078880147,5158848,520143755,2014,2.0,2,required - low density
5038830043,5171984,520143773,2018,2.0,2,required - low density
5079100065,5159242,520143871,2015,2.0,2,required - low density
5079100063,5159243,520143899,2015,2.0,2,required - low density
5077750128,5158783,520143924,2013,1.0,1,required - low density
5000570048,5162176,520144193,2014,1.0,1,required - low density
5037430040,5164998,520144399,2015,1.0,1,required - low density
5037430038,5164999,520144406,2015,1.0,1,required - low density
5040310090,5165096,520144415,2015,1.0,1,required - low density
5040310092,5165000,520144424,2015,1.0,1,required - low density
5010060062,5167185,520144567,2016,5.0,5,required - low density
5038880016,5170340,520144576,2015,1.0,1,required - low density
5038880014,5162193,520144585,2015,1.0,1,required - low density
5053030042,5068200,520145030,2019,2.0,2,required - low density
5053030036,5068198,520145049,2018,2.0,2,required - low density
5002540177,5007065,520145067,2014,1.0,1,required - low density
5002540175,5162895,520145076,2014,1.0,1,required - low density
5031100123,5045710,520145245,2015,1.0,1,required - low density
5031100125,5169120,520145254,2015,1.0,1,required - low density
5042780046,5162529,520145290,2014,2.0,2,required - low density
5014830075,5029411,520145325,2014,2.0,2,required - low density
5014830077,5167020,520145334,2014,2.0,2,required - low density
5014830079,5164082,520145343,2014,2.0,2,required - low density
5005920017,5015180,520145977,2017,1.0,1,required - low density
5037300045,5163139,520146280,2015,1.0,1,required - low density
5037300046,5163140,520146299,2015,1.0,1,required - low density
5037300047,5163141,520146306,2015,1.0,1,required - low density
5037300048,5163142,520146315,2015,1.0,1,required - low density
5005740025,5158839,520146431,2015,2.0,2,required - low density
5032890052,5158990,520146468,2015,2.0,2,required - low density
5032890053,5162190,520146486,2015,2.0,2,required - low density
5032890054,5162189,520146495,2015,1.0,1,required - low density
5005920085,5164920,520146716,2018,1.0,1,required - low density
5053860061,5159344,520147127,2015,1.0,1,required - low density
5077750127,5162334,520147305,2014,1.0,1,required - low density
5065320022,5161894,520147528,2017,1.0,1,required - low density
5028370004,5160319,520147779,2015,2.0,2,required - low density
5038910035,5169155,520147804,2015,1.0,1,required - low density
5038910033,5169156,520147813,2015,1.0,1,required - low density
5079360001,5164126,520147822,2016,2.0,2,required - low density
5079360003,5164127,520147831,2016,2.0,2,required - low density
5080240050,5169982,520147868,2015,1.0,1,required - low density
5032210032,5047261,520147984,2015,1.0,1,required - low density
5032210132,5163451,520147993,2015,1.0,1,required - low density
5027700059,5162171,520148395,2014,2.0,2,required - low density
5009510004,5163219,520149250,2015,1.0,1,required - low density
5029890022,5163145,520149768,2014,2.0,2,required - low density
5029890024,5163146,520149777,2015,2.0,2,required - low density
5078670035,5146451,520149919,2017,2.0,2,required - low density
5067510307,5083167,520149964,2017,1.0,1,required - low density
5014640040,5160472,520160361,2014,1.0,1,required - low density
5014640042,5167017,520160389,2014,1.0,1,required - low density
5028620190,5042981,520160398,2015,1.0,1,required - low density
5028620188,5162252,520160405,2015,1.0,1,required - low density
5028620186,5162251,520160414,2015,1.0,1,required - low density
5028620184,5164817,520160423,2015,1.0,1,required - low density
5051200066,5172027,520160432,2017,2.0,2,required - low density
5051200064,5172026,520160441,2018,2.0,2,required - low density
5042900034,5168117,520161119,2016,1.0,1,required - low density
5033520150,5164150,520161173,2014,1.0,1,required - low density
5033520050,5049604,520161182,2014,1.0,1,required - low density
5054250020,5167560,520161459,2016,1.0,1,required - low density
5062490635,5158740,520161538,2014,2.0,2,required - low density
5062490634,5158739,520161547,2014,2.0,2,required - low density
5062490633,5158738,520161556,2014,1.0,1,required - low density
5040880020,5169157,520161798,2016,2.0,2,required - low density
5040800037,5166627,520161805,2017,1.0,1,required - low density
5051270007,5162244,520161958,2015,1.0,1,required - low density
5074950096,5164154,520162109,2016,2.0,2,required - low density
5074950099,5164155,520162118,2016,2.0,2,required - low density
5074950097,5164156,520162127,2017,2.0,2,required - low density
5074950092,5169170,520162136,2017,2.0,2,required - low density
5036990029,5164238,520162145,2015,1.0,1,required - low density
5036990030,5164833,520162154,2015,1.0,1,required - low density
5040840012,5171986,520162261,2019,1.0,1,required - low density
5040930030,5170342,520162804,2016,1.0,1,required - low density
5065690038,5082441,520162939,2015,1.0,1,required - low density
5033510068,5049582,520163233,2015,1.0,1,required - low density
5064310017,5169747,520163652,2017,1.0,1,required - low density
5062420072,5162323,520164009,2014,2.0,2,required - low density
5038340009,5171982,520164090,2018,1.0,1,required - low density
5062420070,5162322,520164116,2014,2.0,2,required - low density
5062490037,5164114,520164394,2014,2.0,2,required - low density
5062490035,5164115,520164401,2014,2.0,2,required - low density
5062490043,5164118,520164410,2014,2.0,2,required - low density
5062490033,5164116,520164429,2014,2.0,2,required - low density
5003640001,5159037,520164615,2015,1.0,1,required - low density
5007410023,5018780,520165151,2014,1.0,1,required - low density
5007410024,5164090,520165160,2014,1.0,1,required - low density
5052730016,5067470,520165589,2014,2.0,2,required - low density
5006210007,5015995,520165678,2014,1.0,1,required - low density
5001260021,5003023,520165687,2015,2.0,2,required - low density
5061660031,5142069,520165703,2017,2.0,2,required - low density
5061660033,5142070,520165721,2017,2.0,2,required - low density
5061660035,5142071,520165749,2017,2.0,2,required - low density
5061660037,5142072,520165767,2017,2.0,2,required - low density
5055330132,5166573,520165865,2016,1.0,1,required - low density
5055330130,5166572,520165874,2016,1.0,1,required - low density
5055330030,5166571,520165883,2016,2.0,2,required - low density
5028620180,5162249,520165892,2015,1.0,1,required - low density
5028620182,5162250,520165909,2015,1.0,1,required - low density
5057170025,5169161,520166329,2016,2.0,2,required - low density
5057170026,5164516,520166338,2016,2.0,2,required - low density
5057170027,5164515,520166347,2016,2.0,2,required - low density
5057170071,5164517,520166356,2017,2.0,2,required - low density
5057170070,5164519,520166365,2017,2.0,2,required - low density
5057170069,5164518,520166374,2017,2.0,2,required - low density
5008700079,5022669,520166604,2015,1.0,1,required - low density
5062150039,5164578,520166613,2015,2.0,2,required - low density
5069000009,5159264,520166775,2017,2.0,2,required - low density
5040870002,5171987,520166846,2019,1.0,1,required - low density
5068550084,5164137,520166864,2014,2.0,2,required - low density
5068430063,5158983,520166908,2014,2.0,2,required - low density
5068430064,5158984,520166917,2014,2.0,2,required - low density
5068430065,5158985,520166926,2014,2.0,2,required - low density
5062150038,5164549,520167710,2015,2.0,2,required - low density
5007000075,5164084,520167863,2015,1.0,1,required - low density
5007000074,5164085,520167872,2015,1.0,1,required - low density
5014810221,5162336,520168354,2015,2.0,2,required - low density
5062490041,5164117,520168381,2015,2.0,2,required - low density
5015990034,5164400,520168773,2014,2.0,2,required - low density
5004820024,5164508,520168826,2015,2.0,2,required - low density
5007450063,5164234,520169255,2014,1.0,1,required - low density
5007450064,5170805,520169264,2014,1.0,1,required - low density
5008820062,5164372,520169736,2017,1.0,1,required - low density
5035300061,5050569,520169807,2015,2.0,2,required - low density
5032510018,5170336,520169825,2014,2.0,2,required - low density
5063220005,5159516,520180009,2014,1.0,1,required - low density
5063220006,5159517,520180018,2014,1.0,1,required - low density
5061660013,5142058,520180189,2017,2.0,2,required - low density
5061660015,5142059,520180198,2016,2.0,2,required - low density
5061660017,5142060,520180214,2016,2.0,2,required - low density
5061660019,5142061,520180232,2016,2.0,2,required - low density
5061660021,5142062,520180250,2017,2.0,2,required - low density
5061660023,5142063,520180278,2017,2.0,2,required - low density
5061660025,5142065,520180296,2017,2.0,2,required - low density
5061660027,5142067,520180312,2017,2.0,2,required - low density
5061660029,5142068,520180330,2017,2.0,2,required - low density
5068430001,5164626,520180438,2015,1.0,1,required - low density
5052720069,5067462,520181464,2015,1.0,1,required - low density
5075340300,5169683,520181605,2016,2.0,2,required - low density
5062590012,5169167,520182793,2014,1.0,1,required - low density
5068730038,5164396,520182819,2015,2.0,2,required - low density
5068730040,5164395,520182828,2015,2.0,2,required - low density
5038930007,5164359,520182926,2015,1.0,1,required - low density
